value,source,target
1.078115,"Assault by other means","Dislocation of knee"
16.20583,"Other transport injuries","Dislocation of knee"
.1247982,"Foreign body in other body part","Dislocation of knee"
.0007717,"Unintentional suffocation","Dislocation of knee"
4.71714,"Cyclist road injuries","Dislocation of knee"
1.063321,"Unintentional suffocation","Dislocation of shoulder"
.1870901,"Assault by firearm","Dislocation of shoulder"
38.40631,"Pedestrian road injuries by road vehicle","Dislocation of shoulder"
6.025892,"Pulmonary aspiration and foreign body in airway","Dislocation of shoulder"
51.97066,"Motor vehicle road injuries","Dislocation of shoulder"
45.22186,"Animal contact","Dislocation of shoulder"
226.4188,"Road injuries","Dislocation of shoulder"
36.35905,"Cyclist road injuries","Dislocation of shoulder"
49.94067,"Fire, heat, and hot substances","Dislocation of shoulder"
35.93521,"Other unintentional injuries","Dislocation of shoulder"
2.316017,"Assault by sharp object","Dislocation of shoulder"
.0931982,"Foreign body in eyes","Dislocation of shoulder"
18.71698,"Venomous animal contact","Dislocation of shoulder"
80.98399,"Drowning","Dislocation of shoulder"
38.42685,"Other transport injuries","Dislocation of shoulder"
8.904312,"Other road injuries","Dislocation of shoulder"
101.4198,"Other exposure to mechanical forces","Dislocation of shoulder"
3.571407,"Poisonings","Dislocation of shoulder"
10.06812,"Interpersonal violence","Dislocation of shoulder"
431.1353,"Falls","Dislocation of shoulder"
6.247472,"Unintentional firearm injuries","Dislocation of shoulder"
.2542289,"Foreign body in other body part","Dislocation of shoulder"
7.565012,"Assault by other means","Dislocation of shoulder"
2.034287,"Self-harm","Dislocation of shoulder"
108.7306,"Exposure to mechanical forces","Dislocation of shoulder"
90.77842,"Motorcyclist road injuries","Dislocation of shoulder"
26.50488,"Non-venomous animal contact","Dislocation of shoulder"
56.70461,"Motor vehicle road injuries","Other injuries of muscle & tendon and other dislocations"
3.804711,"Other road injuries","Other injuries of muscle & tendon and other dislocations"
.4422866,"Poisonings","Other injuries of muscle & tendon and other dislocations"
12.24594,"Venomous animal contact","Other injuries of muscle & tendon and other dislocations"
278.7812,"Falls","Other injuries of muscle & tendon and other dislocations"
17.77881,"Drowning","Other injuries of muscle & tendon and other dislocations"
32.65855,"Other unintentional injuries","Other injuries of muscle & tendon and other dislocations"
14.15932,"Interpersonal violence","Other injuries of muscle & tendon and other dislocations"
7.062119,"Unintentional firearm injuries","Other injuries of muscle & tendon and other dislocations"
17.38841,"Other transport injuries","Other injuries of muscle & tendon and other dislocations"
1.115473,"Unintentional suffocation","Other injuries of muscle & tendon and other dislocations"
16.48686,"Cyclist road injuries","Other injuries of muscle & tendon and other dislocations"
.2902924,"Foreign body in eyes","Other injuries of muscle & tendon and other dislocations"
62.19605,"Pedestrian road injuries by road vehicle","Other injuries of muscle & tendon and other dislocations"
279.6631,"Other exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations"
76.05772,"Motorcyclist road injuries","Other injuries of muscle & tendon and other dislocations"
287.8407,"Exposure to mechanical forces","Other injuries of muscle & tendon and other dislocations"
2.274917,"Pulmonary aspiration and foreign body in airway","Other injuries of muscle & tendon and other dislocations"
22.83335,"Animal contact","Other injuries of muscle & tendon and other dislocations"
8.101196,"Assault by sharp object","Other injuries of muscle & tendon and other dislocations"
10.58741,"Non-venomous animal contact","Other injuries of muscle & tendon and other dislocations"
.9624166,"Assault by firearm","Other injuries of muscle & tendon and other dislocations"
4.951283,"Foreign body in other body part","Other injuries of muscle & tendon and other dislocations"
23.29825,"Fire, heat, and hot substances","Other injuries of muscle & tendon and other dislocations"
5.095702,"Assault by other means","Other injuries of muscle & tendon and other dislocations"
3.951799,"Self-harm","Other injuries of muscle & tendon and other dislocations"
215.25,"Road injuries","Other injuries of muscle & tendon and other dislocations"
213.2157,"Falls","Fracture of clavicle, scapula, or humerus"
.8665884,"Assault by firearm","Fracture of clavicle, scapula, or humerus"
.2013314,"Foreign body in other body part","Fracture of clavicle, scapula, or humerus"
31.91239,"Pedestrian road injuries by road vehicle","Fracture of clavicle, scapula, or humerus"
2.103658,"Venomous animal contact","Fracture of clavicle, scapula, or humerus"
49.752,"Motorcyclist road injuries","Fracture of clavicle, scapula, or humerus"
.0309638,"Foreign body in eyes","Fracture of clavicle, scapula, or humerus"
2.662755,"Assault by sharp object","Fracture of clavicle, scapula, or humerus"
5.260968,"Fire, heat, and hot substances","Fracture of clavicle, scapula, or humerus"
215.5289,"Exposure to mechanical forces","Fracture of clavicle, scapula, or humerus"
4.236753,"Unintentional firearm injuries","Fracture of clavicle, scapula, or humerus"
2.765734,"Non-venomous animal contact","Fracture of clavicle, scapula, or humerus"
.2738739,"Self-harm","Fracture of clavicle, scapula, or humerus"
6.646605,"Drowning","Fracture of clavicle, scapula, or humerus"
173.0459,"Road injuries","Fracture of clavicle, scapula, or humerus"
.1648981,"Poisonings","Fracture of clavicle, scapula, or humerus"
26.08799,"Other transport injuries","Fracture of clavicle, scapula, or humerus"
49.93347,"Motor vehicle road injuries","Fracture of clavicle, scapula, or humerus"
8.917571,"Interpersonal violence","Fracture of clavicle, scapula, or humerus"
.2679125,"Pulmonary aspiration and foreign body in airway","Fracture of clavicle, scapula, or humerus"
5.388227,"Assault by other means","Fracture of clavicle, scapula, or humerus"
4.454766,"Other road injuries","Fracture of clavicle, scapula, or humerus"
208.8823,"Other exposure to mechanical forces","Fracture of clavicle, scapula, or humerus"
36.99327,"Cyclist road injuries","Fracture of clavicle, scapula, or humerus"
4.869391,"Animal contact","Fracture of clavicle, scapula, or humerus"
50.48693,"Other unintentional injuries","Fracture of clavicle, scapula, or humerus"
2.409811,"Unintentional suffocation","Fracture of clavicle, scapula, or humerus"
12.69274,"Motorcyclist road injuries","Fracture of face bone"
2.795494,"Fire, heat, and hot substances","Fracture of face bone"
3.046822,"Animal contact","Fracture of face bone"
.040604,"Unintentional suffocation","Fracture of face bone"
.1075386,"Pulmonary aspiration and foreign body in airway","Fracture of face bone"
.8474013,"Unintentional firearm injuries","Fracture of face bone"
4.072587,"Cyclist road injuries","Fracture of face bone"
.6320948,"Venomous animal contact","Fracture of face bone"
35.62111,"Road injuries","Fracture of face bone"
5.954034,"Assault by other means","Fracture of face bone"
1.338962,"Drowning","Fracture of face bone"
.4018285,"Other road injuries","Fracture of face bone"
2.414727,"Non-venomous animal contact","Fracture of face bone"
.2065915,"Self-harm","Fracture of face bone"
8.389046,"Pedestrian road injuries by road vehicle","Fracture of face bone"
6.746569,"Other transport injuries","Fracture of face bone"
.069091,"Poisonings","Fracture of face bone"
23.416,"Falls","Fracture of face bone"
10.0649,"Motor vehicle road injuries","Fracture of face bone"
6.855099,"Interpersonal violence","Fracture of face bone"
.3576338,"Foreign body in other body part","Fracture of face bone"
.4594935,"Assault by sharp object","Fracture of face bone"
.0406997,"Foreign body in eyes","Fracture of face bone"
18.18114,"Other exposure to mechanical forces","Fracture of face bone"
19.06915,"Exposure to mechanical forces","Fracture of face bone"
.4415716,"Assault by firearm","Fracture of face bone"
3.008997,"Other unintentional injuries","Fracture of face bone"
1.202014,"Foreign body in other body part","Fracture of foot bone"
.3495013,"Pulmonary aspiration and foreign body in airway","Fracture of foot bone"
41.75375,"Pedestrian road injuries by road vehicle","Fracture of foot bone"
9.404885,"Fire, heat, and hot substances","Fracture of foot bone"
2.244456,"Assault by other means","Fracture of foot bone"
5.466634,"Interpersonal violence","Fracture of foot bone"
.2280025,"Foreign body in eyes","Fracture of foot bone"
149.2588,"Road injuries","Fracture of foot bone"
6.930932,"Unintentional firearm injuries","Fracture of foot bone"
116.6648,"Other exposure to mechanical forces","Fracture of foot bone"
7.495314,"Animal contact","Fracture of foot bone"
23.37046,"Other transport injuries","Fracture of foot bone"
8.49337,"Cyclist road injuries","Fracture of foot bone"
197.4044,"Falls","Fracture of foot bone"
.3256175,"Unintentional suffocation","Fracture of foot bone"
2.906831,"Venomous animal contact","Fracture of foot bone"
4.588485,"Non-venomous animal contact","Fracture of foot bone"
1.743291,"Assault by firearm","Fracture of foot bone"
123.9213,"Exposure to mechanical forces","Fracture of foot bone"
25.14251,"Motor vehicle road injuries","Fracture of foot bone"
1.478887,"Assault by sharp object","Fracture of foot bone"
1.698272,"Other road injuries","Fracture of foot bone"
1.326734,"Self-harm","Fracture of foot bone"
26.41604,"Other unintentional injuries","Fracture of foot bone"
13.19148,"Drowning","Fracture of foot bone"
.1962861,"Poisonings","Fracture of foot bone"
72.17088,"Motorcyclist road injuries","Fracture of foot bone"
11.99702,"Drowning","Fracture of hand bone"
7.953116,"Assault by sharp object","Fracture of hand bone"
.2327023,"Foreign body in eyes","Fracture of hand bone"
3.627385,"Other road injuries","Fracture of hand bone"
.3325535,"Poisonings","Fracture of hand bone"
26.78017,"Animal contact","Fracture of hand bone"
3.387297,"Self-harm","Fracture of hand bone"
64.93749,"Motor vehicle road injuries","Fracture of hand bone"
39.10719,"Assault by other means","Fracture of hand bone"
2603.982,"Other exposure to mechanical forces","Fracture of hand bone"
314.717,"Other unintentional injuries","Fracture of hand bone"
17.98199,"Non-venomous animal contact","Fracture of hand bone"
20.40038,"Fire, heat, and hot substances","Fracture of hand bone"
143.0751,"Other transport injuries","Fracture of hand bone"
2648.229,"Exposure to mechanical forces","Fracture of hand bone"
319.4698,"Falls","Fracture of hand bone"
.6281469,"Pulmonary aspiration and foreign body in airway","Fracture of hand bone"
44.24901,"Pedestrian road injuries by road vehicle","Fracture of hand bone"
232.645,"Road injuries","Fracture of hand bone"
50.42178,"Interpersonal violence","Fracture of hand bone"
76.41082,"Motorcyclist road injuries","Fracture of hand bone"
3.361459,"Assault by firearm","Fracture of hand bone"
30.42919,"Unintentional firearm injuries","Fracture of hand bone"
6.6481,"Foreign body in other body part","Fracture of hand bone"
13.8173,"Unintentional suffocation","Fracture of hand bone"
8.798189,"Venomous animal contact","Fracture of hand bone"
43.42035,"Cyclist road injuries","Fracture of hand bone"
136.5933,"Cyclist road injuries","Fracture of neck of femur"
4.622809,"Self-harm","Fracture of neck of femur"
4.098721,"Foreign body in eyes","Fracture of neck of femur"
8.967813,"Assault by sharp object","Fracture of neck of femur"
1936.585,"Road injuries","Fracture of neck of femur"
203.2696,"Other transport injuries","Fracture of neck of femur"
47.39859,"Interpersonal violence","Fracture of neck of femur"
15.09473,"Assault by firearm","Fracture of neck of femur"
26.43444,"Pulmonary aspiration and foreign body in airway","Fracture of neck of femur"
355.6793,"Exposure to mechanical forces","Fracture of neck of femur"
234.5633,"Other exposure to mechanical forces","Fracture of neck of femur"
74.16431,"Other unintentional injuries","Fracture of neck of femur"
18.83202,"Venomous animal contact","Fracture of neck of femur"
1912.489,"Falls","Fracture of neck of femur"
70.55917,"Other road injuries","Fracture of neck of femur"
582.1229,"Pedestrian road injuries by road vehicle","Fracture of neck of femur"
616.5452,"Motor vehicle road injuries","Fracture of neck of femur"
61.71956,"Fire, heat, and hot substances","Fracture of neck of femur"
3.733398,"Poisonings","Fracture of neck of femur"
12.50038,"Non-venomous animal contact","Fracture of neck of femur"
118.2956,"Unintentional firearm injuries","Fracture of neck of femur"
31.33238,"Animal contact","Fracture of neck of femur"
6.307417,"Foreign body in other body part","Fracture of neck of femur"
2.820304,"Unintentional suffocation","Fracture of neck of femur"
23.33603,"Assault by other means","Fracture of neck of femur"
530.7642,"Motorcyclist road injuries","Fracture of neck of femur"
551.8487,"Drowning","Fracture of neck of femur"
10.88002,"Self-harm","Fracture of patella, tibia, fibula, or ankle"
1167.394,"Pedestrian road injuries by road vehicle","Fracture of patella, tibia, fibula, or ankle"
615.3206,"Cyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
218.3003,"Interpersonal violence","Fracture of patella, tibia, fibula, or ankle"
2174.282,"Motor vehicle road injuries","Fracture of patella, tibia, fibula, or ankle"
149.2569,"Drowning","Fracture of patella, tibia, fibula, or ankle"
11.62675,"Foreign body in other body part","Fracture of patella, tibia, fibula, or ankle"
3152.286,"Exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle"
1108.812,"Other unintentional injuries","Fracture of patella, tibia, fibula, or ankle"
4.736166,"Poisonings","Fracture of patella, tibia, fibula, or ankle"
1.883136,"Foreign body in eyes","Fracture of patella, tibia, fibula, or ankle"
79.72243,"Other road injuries","Fracture of patella, tibia, fibula, or ankle"
111.9165,"Non-venomous animal contact","Fracture of patella, tibia, fibula, or ankle"
37.99096,"Assault by sharp object","Fracture of patella, tibia, fibula, or ankle"
35.35241,"Venomous animal contact","Fracture of patella, tibia, fibula, or ankle"
2925.941,"Other exposure to mechanical forces","Fracture of patella, tibia, fibula, or ankle"
1165.819,"Other transport injuries","Fracture of patella, tibia, fibula, or ankle"
150.5023,"Unintentional firearm injuries","Fracture of patella, tibia, fibula, or ankle"
5385.701,"Road injuries","Fracture of patella, tibia, fibula, or ankle"
3386.24,"Falls","Fracture of patella, tibia, fibula, or ankle"
108.4119,"Fire, heat, and hot substances","Fracture of patella, tibia, fibula, or ankle"
118.0905,"Assault by other means","Fracture of patella, tibia, fibula, or ankle"
75.84196,"Unintentional suffocation","Fracture of patella, tibia, fibula, or ankle"
62.21882,"Assault by firearm","Fracture of patella, tibia, fibula, or ankle"
147.2688,"Animal contact","Fracture of patella, tibia, fibula, or ankle"
1348.983,"Motorcyclist road injuries","Fracture of patella, tibia, fibula, or ankle"
2.633959,"Pulmonary aspiration and foreign body in airway","Fracture of patella, tibia, fibula, or ankle"
17.81429,"Interpersonal violence","Fracture of pelvis"
6.798251,"Other road injuries","Fracture of pelvis"
11.12731,"Drowning","Fracture of pelvis"
4.807442,"Assault by firearm","Fracture of pelvis"
12.65867,"Animal contact","Fracture of pelvis"
33.89055,"Cyclist road injuries","Fracture of pelvis"
.5590339,"Poisonings","Fracture of pelvis"
4.219244,"Unintentional suffocation","Fracture of pelvis"
228.3297,"Falls","Fracture of pelvis"
2.267761,"Assault by sharp object","Fracture of pelvis"
27.55161,"Unintentional firearm injuries","Fracture of pelvis"
1.303078,"Self-harm","Fracture of pelvis"
454.6385,"Exposure to mechanical forces","Fracture of pelvis"
.5534769,"Foreign body in other body part","Fracture of pelvis"
149.9277,"Other unintentional injuries","Fracture of pelvis"
333.8514,"Motor vehicle road injuries","Fracture of pelvis"
.2250142,"Foreign body in eyes","Fracture of pelvis"
122.9704,"Motorcyclist road injuries","Fracture of pelvis"
4.802238,"Venomous animal contact","Fracture of pelvis"
653.0192,"Road injuries","Fracture of pelvis"
422.8676,"Other exposure to mechanical forces","Fracture of pelvis"
7.85643,"Non-venomous animal contact","Fracture of pelvis"
12.33312,"Fire, heat, and hot substances","Fracture of pelvis"
208.0887,"Other transport injuries","Fracture of pelvis"
155.5087,"Pedestrian road injuries by road vehicle","Fracture of pelvis"
.6501471,"Pulmonary aspiration and foreign body in airway","Fracture of pelvis"
10.73908,"Assault by other means","Fracture of pelvis"
2.283406,"Assault by sharp object","Fracture of radius or ulna"
84.31261,"Other transport injuries","Fracture of radius or ulna"
108.9047,"Other exposure to mechanical forces","Fracture of radius or ulna"
478.5471,"Falls","Fracture of radius or ulna"
68.28408,"Cyclist road injuries","Fracture of radius or ulna"
.1543618,"Poisonings","Fracture of radius or ulna"
116.6039,"Exposure to mechanical forces","Fracture of radius or ulna"
58.65976,"Other unintentional injuries","Fracture of radius or ulna"
3.335458,"Non-venomous animal contact","Fracture of radius or ulna"
1.956447,"Drowning","Fracture of radius or ulna"
63.48029,"Motor vehicle road injuries","Fracture of radius or ulna"
.8683071,"Foreign body in other body part","Fracture of radius or ulna"
3.946971,"Animal contact","Fracture of radius or ulna"
3.341389,"Unintentional firearm injuries","Fracture of radius or ulna"
10.24265,"Other road injuries","Fracture of radius or ulna"
8.869514,"Assault by other means","Fracture of radius or ulna"
15.26647,"Interpersonal violence","Fracture of radius or ulna"
2.02356,"Fire, heat, and hot substances","Fracture of radius or ulna"
197.5761,"Road injuries","Fracture of radius or ulna"
24.89587,"Pedestrian road injuries by road vehicle","Fracture of radius or ulna"
.0452296,"Foreign body in eyes","Fracture of radius or ulna"
.3073619,"Self-harm","Fracture of radius or ulna"
4.113553,"Assault by firearm","Fracture of radius or ulna"
30.67319,"Motorcyclist road injuries","Fracture of radius or ulna"
4.357766,"Unintentional suffocation","Fracture of radius or ulna"
.6115135,"Venomous animal contact","Fracture of radius or ulna"
.402357,"Pulmonary aspiration and foreign body in airway","Fracture of radius or ulna"
60.40283,"Assault by other means","Fracture of skull"
10.13948,"Non-venomous animal contact","Fracture of skull"
466.1785,"Other exposure to mechanical forces","Fracture of skull"
.2025869,"Poisonings","Fracture of skull"
.1737702,"Pulmonary aspiration and foreign body in airway","Fracture of skull"
82.99415,"Interpersonal violence","Fracture of skull"
15.06387,"Unintentional firearm injuries","Fracture of skull"
479.669,"Falls","Fracture of skull"
185.3656,"Motorcyclist road injuries","Fracture of skull"
5.434736,"Other road injuries","Fracture of skull"
208.5912,"Motor vehicle road injuries","Fracture of skull"
9.021238,"Assault by firearm","Fracture of skull"
13.62519,"Unintentional suffocation","Fracture of skull"
5.242274,"Foreign body in other body part","Fracture of skull"
7.633878,"Fire, heat, and hot substances","Fracture of skull"
1.512279,"Self-harm","Fracture of skull"
63.50343,"Other unintentional injuries","Fracture of skull"
2.463986,"Venomous animal contact","Fracture of skull"
82.23858,"Other transport injuries","Fracture of skull"
494.8676,"Exposure to mechanical forces","Fracture of skull"
12.60346,"Animal contact","Fracture of skull"
1.452467,"Foreign body in eyes","Fracture of skull"
13.57009,"Assault by sharp object","Fracture of skull"
35.25814,"Cyclist road injuries","Fracture of skull"
696.1106,"Road injuries","Fracture of skull"
261.4608,"Pedestrian road injuries by road vehicle","Fracture of skull"
.7512141,"Drowning","Fracture of skull"
8.724073,"Falls","Fracture of sternum or rib(s)"
2.011795,"Exposure to mechanical forces","Fracture of sternum or rib(s)"
.0092171,"Assault by sharp object","Fracture of sternum or rib(s)"
1.176274,"Cyclist road injuries","Fracture of sternum or rib(s)"
.5090649,"Pedestrian road injuries by road vehicle","Fracture of sternum or rib(s)"
.0064923,"Fire, heat, and hot substances","Fracture of sternum or rib(s)"
.020347,"Unintentional firearm injuries","Fracture of sternum or rib(s)"
4.83616,"Road injuries","Fracture of sternum or rib(s)"
.1663791,"Assault by other means","Fracture of sternum or rib(s)"
.2644027,"Motorcyclist road injuries","Fracture of sternum or rib(s)"
.0003449,"Poisonings","Fracture of sternum or rib(s)"
.0000992,"Foreign body in eyes","Fracture of sternum or rib(s)"
1.978932,"Other exposure to mechanical forces","Fracture of sternum or rib(s)"
.0008002,"Venomous animal contact","Fracture of sternum or rib(s)"
.8687105,"Other transport injuries","Fracture of sternum or rib(s)"
.0006012,"Foreign body in other body part","Fracture of sternum or rib(s)"
2.797262,"Motor vehicle road injuries","Fracture of sternum or rib(s)"
.0032995,"Pulmonary aspiration and foreign body in airway","Fracture of sternum or rib(s)"
.0007531,"Assault by firearm","Fracture of sternum or rib(s)"
.0125153,"Unintentional suffocation","Fracture of sternum or rib(s)"
.1763493,"Interpersonal violence","Fracture of sternum or rib(s)"
.0891582,"Other road injuries","Fracture of sternum or rib(s)"
.0098305,"Drowning","Fracture of sternum or rib(s)"
.0016055,"Self-harm","Fracture of sternum or rib(s)"
.9432112,"Other unintentional injuries","Fracture of sternum or rib(s)"
.0944567,"Non-venomous animal contact","Fracture of sternum or rib(s)"
.0952569,"Animal contact","Fracture of sternum or rib(s)"
1914.577,"Exposure to mechanical forces","Fracture of vertebral column"
.5088584,"Foreign body in eyes","Fracture of vertebral column"
58.58273,"Interpersonal violence","Fracture of vertebral column"
33.72847,"Assault by other means","Fracture of vertebral column"
1747.214,"Other unintentional injuries","Fracture of vertebral column"
16.84411,"Drowning","Fracture of vertebral column"
1747.418,"Other exposure to mechanical forces","Fracture of vertebral column"
1460.142,"Road injuries","Fracture of vertebral column"
384.1909,"Pedestrian road injuries by road vehicle","Fracture of vertebral column"
3.393225,"Self-harm","Fracture of vertebral column"
.6733287,"Poisonings","Fracture of vertebral column"
17.93842,"Assault by firearm","Fracture of vertebral column"
23.00116,"Animal contact","Fracture of vertebral column"
112.5066,"Unintentional firearm injuries","Fracture of vertebral column"
3.269702,"Foreign body in other body part","Fracture of vertebral column"
8.270396,"Other road injuries","Fracture of vertebral column"
19.98892,"Non-venomous animal contact","Fracture of vertebral column"
433.1177,"Cyclist road injuries","Fracture of vertebral column"
54.65229,"Unintentional suffocation","Fracture of vertebral column"
1.434852,"Pulmonary aspiration and foreign body in airway","Fracture of vertebral column"
489.3003,"Motor vehicle road injuries","Fracture of vertebral column"
1049.394,"Falls","Fracture of vertebral column"
6.915826,"Assault by sharp object","Fracture of vertebral column"
336.2801,"Other transport injuries","Fracture of vertebral column"
37.16197,"Fire, heat, and hot substances","Fracture of vertebral column"
145.2627,"Motorcyclist road injuries","Fracture of vertebral column"
3.012237,"Venomous animal contact","Fracture of vertebral column"
163.8912,"Other transport injuries","Fracture of femur, other than femoral neck"
13.46678,"Venomous animal contact","Fracture of femur, other than femoral neck"
1.057181,"Poisonings","Fracture of femur, other than femoral neck"
17.24325,"Assault by firearm","Fracture of femur, other than femoral neck"
501.9347,"Pedestrian road injuries by road vehicle","Fracture of femur, other than femoral neck"
70.95909,"Unintentional firearm injuries","Fracture of femur, other than femoral neck"
278.7475,"Other unintentional injuries","Fracture of femur, other than femoral neck"
53.90531,"Animal contact","Fracture of femur, other than femoral neck"
103.9819,"Cyclist road injuries","Fracture of femur, other than femoral neck"
54.78386,"Assault by other means","Fracture of femur, other than femoral neck"
15.73288,"Assault by sharp object","Fracture of femur, other than femoral neck"
529.3452,"Motorcyclist road injuries","Fracture of femur, other than femoral neck"
40.43853,"Non-venomous animal contact","Fracture of femur, other than femoral neck"
2.998834,"Self-harm","Fracture of femur, other than femoral neck"
23.75784,"Unintentional suffocation","Fracture of femur, other than femoral neck"
2133.074,"Road injuries","Fracture of femur, other than femoral neck"
1122.6,"Falls","Fracture of femur, other than femoral neck"
2136.898,"Exposure to mechanical forces","Fracture of femur, other than femoral neck"
87.75998,"Interpersonal violence","Fracture of femur, other than femoral neck"
2042.181,"Other exposure to mechanical forces","Fracture of femur, other than femoral neck"
.6950046,"Foreign body in eyes","Fracture of femur, other than femoral neck"
18.01838,"Other road injuries","Fracture of femur, other than femoral neck"
45.12066,"Fire, heat, and hot substances","Fracture of femur, other than femoral neck"
979.7939,"Motor vehicle road injuries","Fracture of femur, other than femoral neck"
12.56796,"Foreign body in other body part","Fracture of femur, other than femoral neck"
2.07123,"Pulmonary aspiration and foreign body in airway","Fracture of femur, other than femoral neck"
54.01821,"Drowning","Fracture of femur, other than femoral neck"
479.1519,"Road injuries","Minor traumatic brain injury"
3.575228,"Venomous animal contact","Minor traumatic brain injury"
5.392979,"Other road injuries","Minor traumatic brain injury"
.829307,"Poisonings","Minor traumatic brain injury"
208.4885,"Motor vehicle road injuries","Minor traumatic brain injury"
78.06614,"Motorcyclist road injuries","Minor traumatic brain injury"
348.7316,"Other exposure to mechanical forces","Minor traumatic brain injury"
77.35449,"Cyclist road injuries","Minor traumatic brain injury"
71.09152,"Interpersonal violence","Minor traumatic brain injury"
4.958611,"Assault by sharp object","Minor traumatic brain injury"
5.4052,"Assault by firearm","Minor traumatic brain injury"
12.85557,"Fire, heat, and hot substances","Minor traumatic brain injury"
70.83662,"Other transport injuries","Minor traumatic brain injury"
.3526219,"Pulmonary aspiration and foreign body in airway","Minor traumatic brain injury"
2.734345,"Unintentional suffocation","Minor traumatic brain injury"
228.4568,"Falls","Minor traumatic brain injury"
9.630635,"Non-venomous animal contact","Minor traumatic brain injury"
.3067276,"Foreign body in eyes","Minor traumatic brain injury"
1.310463,"Self-harm","Minor traumatic brain injury"
60.72771,"Assault by other means","Minor traumatic brain injury"
109.8498,"Pedestrian road injuries by road vehicle","Minor traumatic brain injury"
7.353205,"Unintentional firearm injuries","Minor traumatic brain injury"
358.819,"Exposure to mechanical forces","Minor traumatic brain injury"
63.9505,"Other unintentional injuries","Minor traumatic brain injury"
.8122606,"Foreign body in other body part","Minor traumatic brain injury"
13.20586,"Animal contact","Minor traumatic brain injury"
6.535342,"Drowning","Minor traumatic brain injury"
119.1991,"Assault by other means","Moderate to severe traumatic brain injury"
2.957507,"Poisonings","Moderate to severe traumatic brain injury"
6.951105,"Assault by firearm","Moderate to severe traumatic brain injury"
834.6071,"Pedestrian road injuries by road vehicle","Moderate to severe traumatic brain injury"
19.54782,"Unintentional firearm injuries","Moderate to severe traumatic brain injury"
15.85826,"Venomous animal contact","Moderate to severe traumatic brain injury"
1.394978,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury"
48.11742,"Non-venomous animal contact","Moderate to severe traumatic brain injury"
305.6934,"Cyclist road injuries","Moderate to severe traumatic brain injury"
45.22738,"Other road injuries","Moderate to severe traumatic brain injury"
63.97568,"Animal contact","Moderate to severe traumatic brain injury"
535.6383,"Other exposure to mechanical forces","Moderate to severe traumatic brain injury"
3.499911,"Foreign body in other body part","Moderate to severe traumatic brain injury"
4.460299,"Foreign body in eyes","Moderate to severe traumatic brain injury"
575.0309,"Exposure to mechanical forces","Moderate to severe traumatic brain injury"
1067.999,"Motor vehicle road injuries","Moderate to severe traumatic brain injury"
18.64906,"Assault by sharp object","Moderate to severe traumatic brain injury"
127.1104,"Other transport injuries","Moderate to severe traumatic brain injury"
